LGFi,FFi,FFo,PI,PO,Class
8,1,0,2,9,Normal
10,1,0,2,5,Normal
8,1,0,2,8,Normal
10,1,0,2,4,Normal
8,1,0,2,8,Normal
10,1,0,2,9,Normal
13,1,0,2,1,Normal
8,1,0,2,3,Normal
10,1,0,2,3,Normal
8,1,0,2,7,Normal
10,1,0,2,8,Normal
8,1,0,2,2,Normal
10,1,0,2,8,Normal
10,1,0,2,7,Normal
8,1,0,2,1,Normal
10,1,0,2,8,Normal
10,1,0,2,8,Normal
13,1,0,2,3,Normal
3,2,0,3,4,Normal
3,2,0,3,4,Normal
3,2,0,3,4,Normal
3,2,0,3,4,Normal
10,1,0,2,8,Normal
10,1,0,2,8,Normal
10,1,0,2,8,Normal
10,1,0,2,7,Normal
10,1,0,2,8,Normal
10,1,0,2,4,Normal
10,1,0,2,7,Normal
10,1,0,2,3,Normal
10,1,0,2,6,Normal
10,1,0,2,2,Normal
10,1,0,2,5,Normal
10,1,0,2,4,Normal
8,1,0,2,4,Normal
8,1,0,2,3,Normal
8,1,0,2,7,Normal
8,1,0,2,2,Normal
8,1,0,2,7,Normal
8,1,0,2,6,Normal
8,1,0,2,6,Normal
8,1,0,2,6,Normal
8,1,0,2,8,Normal
8,1,0,2,6,Normal
8,1,0,2,8,Normal
8,1,0,2,8,Normal
3,2,0,3,3,Normal
9,1,0,2,5,Normal
9,1,0,2,4,Normal
3,2,0,3,3,Normal
9,1,0,2,7,Normal
9,1,0,2,3,Normal
9,1,0,2,7,Normal
3,2,0,3,3,Normal
9,1,0,2,6,Normal
9,1,0,2,7,Normal
9,1,0,2,6,Normal
3,2,0,3,3,Normal
9,1,0,2,7,Normal
9,1,0,2,6,Normal
9,1,0,2,7,Normal
9,1,0,2,7,Normal
10,1,0,2,4,Normal
10,1,0,2,4,Normal
10,1,0,2,4,Normal
13,1,0,2,5,Normal
13,1,0,2,4,Normal
13,1,0,2,1,Normal
10,1,0,2,1,Normal
14,1,0,2,7,Normal
13,1,0,2,6,Normal
11,1,0,2,5,Normal
11,1,0,2,6,Normal
14,1,0,2,9,Normal
11,1,0,2,5,Normal
17,1,0,2,2,Normal
16,1,0,2,7,Normal
13,1,0,2,6,Normal
10,1,0,2,5,Normal
11,1,0,2,6,Normal
16,1,0,2,10,Normal
17,1,0,2,9,Normal
11,1,0,2,4,Normal
14,1,0,2,1,Normal
14,1,0,2,9,Normal
10,1,0,2,5,Normal
10,1,0,2,4,Normal
10,1,0,2,9,Normal
13,1,0,2,9,Normal
14,1,0,2,3,Normal
13,1,0,2,2,Normal
17,1,0,2,6,Normal
11,1,0,2,9,Normal
13,1,0,2,4,Normal
10,1,0,2,9,Normal
16,1,0,2,8,Normal
13,1,0,2,9,Normal
10,1,0,2,1,Normal
14,1,0,2,9,Normal
10,1,0,2,8,Normal
10,1,0,2,9,Normal
16,1,0,2,7,Normal
10,1,0,2,5,Normal
13,1,0,2,9,Normal
10,1,0,2,4,Normal
13,1,0,2,3,Normal
13,1,0,2,7,Normal
13,1,0,2,7,Normal
13,1,0,2,4,Normal
16,1,0,2,7,Normal
13,1,0,2,3,Normal
13,1,0,2,8,Normal
10,1,0,2,2,Normal
13,1,0,2,7,Normal
16,1,0,2,9,Normal
14,1,0,2,3,Normal
16,1,0,2,6,Normal
13,1,0,2,9,Normal
14,1,0,2,2,Normal
11,1,0,2,7,Normal
14,1,0,2,7,Normal
16,1,0,2,9,Normal
16,1,0,2,2,Normal
17,1,0,2,1,Normal
11,1,0,2,7,Normal
14,1,0,2,6,Normal
14,1,0,2,1,Normal
14,1,0,2,9,Normal
8,1,0,2,8,Normal
8,1,0,2,8,Normal
8,1,0,2,3,Normal
8,1,0,2,8,Normal
8,1,0,2,2,Normal
8,1,0,2,7,Normal
8,1,0,2,1,Normal
8,1,0,2,6,Normal
8,1,0,2,8,Normal
8,1,0,2,5,Normal
8,1,0,2,8,Normal
8,1,0,2,7,Normal
14,1,0,2,8,Normal
14,1,0,2,6,Normal
14,1,0,2,8,Normal
14,1,0,2,6,Normal
14,1,0,2,9,Normal
11,1,0,2,7,Normal
14,1,0,2,8,Normal
14,1,0,2,5,Normal
14,1,0,2,10,Normal
17,1,0,2,8,Normal
17,1,0,2,8,Normal
14,1,0,2,6,Normal
17,1,0,2,8,Normal
14,1,0,2,10,Normal
14,1,0,2,8,Normal
14,1,0,2,4,Normal
11,1,0,2,8,Normal
14,1,0,2,5,Normal
11,1,0,2,9,Normal
11,1,0,2,3,Normal
14,1,0,2,8,Normal
17,1,0,2,10,Normal
14,1,0,2,4,Normal
17,1,0,2,2,Normal
14,1,0,2,10,Normal
14,1,0,2,3,Normal
17,1,0,2,9,Normal
8,1,0,2,2,Normal
8,1,0,2,1,Normal
8,1,0,2,6,Normal
8,1,0,2,6,Normal
8,1,0,2,5,Normal
8,1,0,2,7,Normal
8,1,0,2,4,Normal
8,1,0,2,7,Normal
8,1,0,2,8,Normal
8,1,0,2,7,Normal
8,1,0,2,8,Normal
8,1,0,2,8,Normal
14,1,0,2,8,Normal
11,1,0,2,8,Normal
14,1,0,2,7,Normal
11,1,0,2,9,Normal
14,1,0,2,7,Normal
11,1,0,2,7,Normal
14,1,0,2,7,Normal
14,1,0,2,9,Normal
11,1,0,2,3,Normal
14,1,0,2,2,Normal
14,1,0,2,7,Normal
11,1,0,2,7,Normal
14,1,0,2,9,Normal
14,1,0,2,2,Normal
11,1,0,2,8,Normal
14,1,0,2,1,Normal
14,1,0,2,7,Normal
11,1,0,2,8,Normal
14,1,0,2,7,Normal
14,1,0,2,1,Normal
14,1,0,2,8,Normal
14,1,0,2,7,Normal
11,1,0,2,6,Normal
14,1,0,2,1,Normal
11,1,0,2,7,Normal
11,1,0,2,9,Normal
17,1,0,2,6,Normal
14,1,0,2,8,Normal
14,1,0,2,5,Normal
14,1,0,2,6,Normal
14,1,0,2,6,Normal
11,1,0,2,9,Normal
11,1,0,2,8,Normal
12,1,0,2,3,Normal
12,1,0,2,3,Normal
12,1,0,2,3,Normal
6,0,1,1,5,Normal
6,0,1,1,4,Normal
6,0,5,1,4,Normal
2,0,5,1,4,Normal
8,0,1,1,5,Normal
7,0,5,1,5,Normal
9,0,5,1,5,Normal
9,0,5,1,5,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
1,0,1,1,1,Normal
5,0,1,1,1,Normal
8,0,2,1,2,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
8,0,0,1,6,Normal
8,0,0,1,5,Normal
8,0,0,1,4,Normal
8,0,0,1,3,Normal
8,0,0,1,2,Normal
8,0,0,1,1,Normal
8,0,0,1,5,Normal
8,0,0,1,4,Normal
8,0,1,1,4,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,3,1,7,Normal
8,0,0,1,6,Normal
8,0,0,1,5,Normal
8,0,0,1,4,Normal
8,0,0,1,6,Normal
8,0,0,1,6,Normal
8,0,0,1,5,Normal
8,0,0,1,4,Normal
8,0,0,1,3,Normal
8,0,2,1,3,Normal
5,0,3,1,4,Normal
8,0,2,1,5,Normal
8,0,2,1,4,Normal
8,0,2,1,3,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,3,1,7,Normal
8,0,0,1,6,Normal
8,0,0,1,6,Normal
8,0,0,1,6,Normal
8,0,0,1,6,Normal
8,0,0,1,5,Normal
8,0,0,1,4,Normal
8,0,0,1,3,Normal
8,0,0,1,2,Normal
8,0,2,1,7,Normal
1,0,3,1,8,Normal
8,0,1,1,2,Normal
7,0,2,1,3,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
4,0,3,1,4,Normal
8,0,0,1,6,Normal
8,0,0,1,6,Normal
8,0,0,1,5,Normal
8,0,0,1,4,Normal
8,0,0,1,3,Normal
8,0,0,1,2,Normal
8,0,0,1,1,Normal
4,0,0,1,4,Normal
8,0,1,1,6,Normal
8,0,1,1,5,Normal
7,0,2,1,6,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,2,1,5,Normal
8,0,3,1,8,Normal
2,0,1,1,5,Normal
6,0,200000,1,200000,Normal
8,0,1,1,1,Normal
8,0,3,1,4,Normal
8,0,3,1,4,Normal
8,0,3,1,4,Normal
8,0,3,1,4,Normal
8,0,3,1,4,Normal
8,0,3,1,4,Normal
2,2,2,3,5,Normal
2,3,1,3,3,Normal
2,2,2,3,4,Normal
2,3,1,3,2,Normal
2,2,2,3,5,Normal
2,3,1,3,5,Normal
3,2,0,3,2,Normal
5,2,0,3,2,Normal
2,4,1,2,1,Normal
4,3,0,4,3,Normal
4,3,0,4,3,Normal
2,4,1,4,2,Normal
2,4,1,4,2,Normal
2,2,3,2,4,Normal
3,3,1,3,3,Normal
2,4,1,3,3,Normal
0,3,2,1,3,Normal
2,3,1,3,5,Normal
2,2,2,3,5,Normal
3,2,1,3,3,Normal
2,2,1,3,5,Normal
1,0,2,1,5,Normal
2,3,1,4,4,Normal
2,3,1,4,5,Normal
2,3,1,4,2,Normal
2,3,1,4,5,Normal
2,3,1,4,3,Normal
2,3,1,4,7,Normal
2,3,1,4,4,Normal
2,3,1,4,2,Normal
2,3,1,4,4,Normal
2,3,1,4,3,Normal
2,3,1,4,5,Normal
2,3,1,4,5,Normal
2,4,1,5,3,Normal
2,4,1,5,3,Normal
2,4,1,5,4,Normal
2,4,1,5,3,Normal
1,3,1,4,3,Normal
2,3,1,4,3,Normal
2,3,1,4,3,Normal
2,3,1,4,2,Normal
2,3,1,4,2,Normal
2,3,1,4,3,Normal
2,3,1,4,3,Normal
2,3,1,4,3,Normal
2,3,1,4,2,Normal
2,3,1,4,4,Normal
2,3,1,4,4,Normal
2,3,1,4,3,Normal
2,3,1,4,4,Normal
2,2,3,3,3,Normal
2,3,1,4,2,Normal
2,3,1,4,3,Normal
4,4,2,5,3,Normal
3,5,2,6,5,Normal
3,5,2,6,4,Normal
2,3,6,4,13,Normal
2,3,4,4,6,Normal
2,4,3,5,10,Normal
3,3,4,4,10,Normal
2,3,5,4,12,Normal
2,2,5,3,7,Normal
2,2,7,3,10,Normal
2,3,5,4,7,Normal
4,4,2,5,8,Normal
3,5,2,6,3,Normal
3,5,2,6,3,Normal
2,3,6,4,10,Normal
2,3,4,4,9,Normal
2,4,3,5,11,Normal
3,3,4,4,7,Normal
2,3,5,4,9,Normal
2,2,5,3,9,Normal
2,2,7,3,12,Normal
2,3,5,4,9,Normal
4,4,2,5,8,Normal
3,5,2,6,3,Normal
3,5,2,6,3,Normal
2,3,6,4,7,Normal
2,3,4,4,10,Normal
2,4,3,5,8,Normal
3,3,4,4,5,Normal
2,3,5,4,6,Normal
2,2,5,3,9,Normal
2,2,7,3,10,Normal
2,3,5,4,9,Normal
4,4,2,5,3,Normal
3,5,2,6,3,Normal
3,5,2,6,3,Normal
2,3,6,4,14,Normal
2,3,4,4,5,Normal
2,4,3,5,4,Normal
3,3,4,4,6,Normal
2,3,5,4,13,Normal
2,2,5,3,9,Normal
2,2,7,3,12,Normal
2,3,5,4,9,Normal
2,3,1,4,1,Normal
2,3,1,4,1,Normal
2,2,2,3,2,Normal
2,2,2,3,2,Normal
5,2,2,3,9,Normal
5,2,2,3,5,Normal
5,2,2,3,6,Normal
5,2,2,3,9,Normal
5,2,2,3,6,Normal
5,2,2,3,9,Normal
5,2,2,3,5,Normal
5,2,2,3,7,Normal
6,2,2,3,4,Normal
3,3,5,4,8,Normal
6,2,2,3,4,Normal
6,2,3,3,5,Normal
6,2,3,3,5,Normal
6,2,2,3,6,Normal
2,2,5,3,6,Normal
2,2,1,3,2,Normal
2,2,1,3,3,Normal
2,2,1,3,2,Normal
2,2,3,3,6,Normal
2,2,2,3,3,Normal
6,2,4,3,10,Normal
3,3,1,4,10,Normal
2,4,3,5,5,Normal
6,2,3,3,5,Normal
3,3,1,4,5,Normal
2,3,1,4,2,Normal
6,2,3,3,5,Normal
2,3,2,4,4,Normal
6,2,3,3,5,Normal
6,2,3,3,12,Normal
6,2,3,3,4,Normal
6,2,3,3,4,Normal
6,2,3,3,4,Normal
6,2,3,3,5,Normal
6,2,4,3,7,Normal
6,2,6,3,7,Normal
6,2,2,3,10,Normal
6,2,1,3,4,Normal
6,2,3,3,4,Normal
3,3,5,4,8,Normal
6,2,4,3,7,Normal
6,2,5,3,8,Normal
6,2,5,3,6,Normal
2,3,1,4,3,Normal
2,3,1,4,4,Normal
2,3,1,4,2,Normal
6,2,1,3,3,Normal
3,2,0,3,2,Normal
3,2,0,3,5,Normal
1,3,1,4,9,Normal
1,3,1,4,4,Normal
6,2,3,3,6,Normal
2,3,3,4,6,Normal
6,2,3,3,4,Normal
2,3,2,4,9,Normal
6,2,3,3,4,Normal
6,2,3,3,4,Normal
4,2,0,3,1,Normal
3,2,0,3,1,Normal
3,2,2,3,5,Normal
3,2,2,3,5,Normal
2,2,1,3,2,Normal
2,2,1,3,2,Normal
2,2,1,3,3,Normal
3,2,2,3,3,Normal
2,4,3,5,6,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,4,3,7,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,4,3,7,Normal
6,2,4,3,7,Normal
2,2,1,3,10,Normal
2,2,1,3,2,Normal
2,2,1,3,9,Normal
6,2,2,3,6,Normal
6,2,5,3,6,Normal
6,2,2,3,6,Normal
6,2,3,3,7,Normal
6,2,2,3,6,Normal
2,2,5,3,6,Normal
2,2,1,3,2,Normal
2,2,1,3,4,Normal
2,2,1,3,3,Normal
2,2,3,3,10,Normal
2,2,2,3,5,Normal
6,2,4,3,9,Normal
3,3,1,4,3,Normal
2,4,3,5,5,Normal
2,4,3,5,4,Normal
6,2,3,3,5,Normal
3,3,1,4,5,Normal
2,3,1,4,4,Normal
6,2,3,3,5,Normal
2,3,2,4,5,Normal
6,2,3,3,5,Normal
6,2,3,3,7,Normal
6,2,3,3,5,Normal
6,2,3,3,5,Normal
6,2,3,3,4,Normal
6,2,3,3,4,Normal
6,2,4,3,11,Normal
6,2,6,3,7,Normal
6,2,2,3,6,Normal
6,2,1,3,7,Normal
6,2,3,3,7,Normal
3,3,5,4,7,Normal
6,2,4,3,6,Normal
6,2,5,3,7,Normal
6,2,5,3,8,Normal
2,3,1,4,4,Normal
2,3,1,4,2,Normal
2,3,1,4,3,Normal
6,2,1,3,3,Normal
1,3,1,4,9,Normal
1,3,1,4,2,Normal
6,2,3,3,8,Normal
2,3,3,4,4,Normal
6,2,3,3,7,Normal
2,3,2,4,10,Normal
6,2,3,3,4,Normal
6,2,3,3,4,Normal
3,2,2,3,3,Normal
3,2,2,3,3,Normal
2,2,1,3,2,Normal
2,2,1,3,2,Normal
2,2,1,3,4,Normal
3,2,2,3,3,Normal
2,4,3,5,5,Normal
6,2,3,3,6,Normal
6,2,3,3,4,Normal
6,2,3,3,6,Normal
6,2,3,3,5,Normal
6,2,3,3,6,Normal
6,2,4,3,7,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,4,3,7,Normal
6,2,4,3,7,Normal
2,2,1,3,4,Normal
2,2,1,3,3,Normal
2,2,1,3,2,Normal
6,2,2,3,6,Normal
3,3,5,4,7,Normal
6,2,2,3,6,Normal
6,2,3,3,6,Normal
6,2,3,3,4,Normal
6,2,2,3,3,Normal
2,2,5,3,6,Normal
2,2,1,3,2,Normal
2,2,1,3,2,Normal
2,2,1,3,3,Normal
2,2,3,3,10,Normal
2,2,2,3,9,Normal
6,2,4,3,6,Normal
3,3,1,4,2,Normal
6,2,3,3,4,Normal
3,3,1,4,5,Normal
2,3,1,4,4,Normal
6,2,3,3,4,Normal
2,3,2,4,5,Normal
6,2,3,3,5,Normal
6,2,3,3,4,Normal
6,2,3,3,7,Normal
6,2,3,3,4,Normal
6,2,3,3,4,Normal
6,2,3,3,4,Normal
6,2,4,3,11,Normal
6,2,6,3,7,Normal
6,2,2,3,3,Normal
6,2,1,3,7,Normal
6,2,3,3,7,Normal
3,3,5,4,7,Normal
6,2,4,3,6,Normal
6,2,5,3,7,Normal
6,2,5,3,8,Normal
2,3,1,4,2,Normal
2,3,1,4,3,Normal
2,3,1,4,4,Normal
6,2,1,3,3,Normal
1,3,1,4,10,Normal
1,3,1,4,4,Normal
6,2,3,3,8,Normal
2,3,3,4,5,Normal
6,2,3,3,8,Normal
2,3,2,4,3,Normal
6,2,3,3,4,Normal
6,2,3,3,5,Normal
3,2,2,3,4,Normal
3,2,2,3,3,Normal
2,2,1,3,3,Normal
2,2,1,3,2,Normal
2,2,1,3,4,Normal
3,2,2,3,3,Normal
2,4,3,5,5,Normal
6,2,3,3,5,Normal
6,2,3,3,5,Normal
6,2,3,3,5,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,4,3,6,Normal
6,2,3,3,5,Normal
6,2,3,3,5,Normal
6,2,4,3,7,Normal
6,2,4,3,6,Normal
2,2,1,3,11,Normal
2,2,1,3,2,Normal
2,2,1,3,10,Normal
6,2,2,3,6,Normal
3,3,5,4,8,Normal
6,2,2,3,6,Normal
6,2,3,3,7,Normal
6,2,3,3,7,Normal
6,2,2,3,6,Normal
2,2,5,3,6,Normal
2,2,1,3,3,Normal
2,2,1,3,2,Normal
2,2,1,3,3,Normal
2,2,3,3,4,Normal
2,2,2,3,5,Normal
6,2,4,3,5,Normal
3,3,1,4,3,Normal
6,2,3,3,5,Normal
3,3,1,4,5,Normal
2,3,1,4,5,Normal
6,2,3,3,5,Normal
2,3,2,4,6,Normal
6,2,3,3,5,Normal
6,2,3,3,7,Normal
6,2,3,3,7,Normal
6,2,3,3,5,Normal
6,2,3,3,5,Normal
6,2,3,3,5,Normal
6,2,4,3,5,Normal
6,2,6,3,7,Normal
6,2,1,3,6,Normal
6,2,2,3,5,Normal
6,2,4,3,6,Normal
3,3,5,4,6,Normal
6,2,4,3,5,Normal
6,2,5,3,6,Normal
6,2,6,3,7,Normal
2,3,1,4,3,Normal
2,3,1,4,4,Normal
2,3,1,4,2,Normal
6,2,1,3,3,Normal
1,3,1,4,8,Normal
1,3,1,4,4,Normal
6,2,3,3,7,Normal
2,3,3,4,4,Normal
6,2,3,3,6,Normal
2,3,2,4,10,Normal
6,2,3,3,4,Normal
6,2,3,3,4,Normal
3,2,2,3,5,Normal
3,2,2,3,5,Normal
2,2,1,3,4,Normal
2,2,1,3,3,Normal
2,2,1,3,2,Normal
3,2,2,3,3,Normal
2,4,3,5,6,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,4,3,7,Normal
6,2,3,3,6,Normal
6,2,3,3,6,Normal
6,2,4,3,7,Normal
6,2,4,3,7,Normal
2,2,1,3,9,Normal
2,2,1,3,2,Normal
2,2,1,3,8,Normal
4,2,1,3,3,Normal
6,4,1,5,5,Normal
5,2,1,3,5,Normal
8,4,1,5,5,Normal
7,3,1,4,4,Normal
7,3,1,4,4,Normal
10,1,2,2,6,Normal
11,3,2,4,6,Normal
11,3,2,4,6,Normal
12,2,2,3,5,Normal
7,3,2,4,5,Normal
12,2,2,3,5,Normal
7,3,2,4,5,Normal
7,3,2,4,5,Normal
10,3,3,4,7,Normal
12,2,2,3,3,Normal
12,2,2,3,5,Normal
12,2,2,3,4,Normal
3,3,1,3,2,Normal
11,1,1,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
2,3,2,4,5,Normal
24,1,4,2,7,Normal
15,1,3,2,5,Normal
2,3,3,4,4,Normal
4,2,1,3,4,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
15,1,3,2,4,Normal
2,3,3,4,5,Normal
7,1,3,2,4,Normal
4,2,1,3,3,Normal
16,1,1,2,4,Normal
11,1,2,2,4,Normal
6,2,2,2,4,Normal
11,1,2,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
24,1,4,2,7,Normal
3,3,2,4,5,Normal
7,2,2,3,5,Normal
24,1,3,2,6,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
9,1,2,2,3,Normal
4,2,1,3,2,Normal
12,1,1,2,2,Normal
24,1,3,2,4,Normal
11,1,1,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
2,3,2,4,5,Normal
24,1,4,2,7,Normal
12,1,1,2,3,Normal
24,1,3,2,5,Normal
5,1,3,1,4,Normal
10,1,4,2,5,Normal
8,3,4,4,6,Normal
17,1,1,2,4,Normal
24,1,3,2,6,Normal
3,3,2,4,5,Normal
7,2,2,3,5,Normal
24,1,3,2,6,Normal
6,3,5,4,7,Normal
21,2,5,3,7,Normal
3,3,6,4,8,Normal
24,1,2,2,8,Normal
18,2,6,3,8,Normal
24,1,7,2,9,Normal
12,1,3,2,5,Normal
6,4,1,5,2,Normal
5,2,1,3,2,Normal
8,4,1,5,2,Normal
7,3,1,4,3,Normal
7,3,1,4,3,Normal
10,1,2,2,3,Normal
11,3,2,4,3,Normal
11,3,2,4,3,Normal
12,2,2,3,4,Normal
7,3,2,4,4,Normal
12,2,2,3,5,Normal
7,3,2,4,5,Normal
7,3,2,4,4,Normal
10,3,3,4,4,Normal
12,2,2,3,4,Normal
12,2,2,3,4,Normal
12,2,2,3,5,Normal
5,2,1,2,4,Normal
11,1,1,2,4,Normal
3,3,3,4,5,Normal
7,2,3,3,5,Normal
2,3,2,4,4,Normal
24,1,4,2,6,Normal
15,1,3,2,5,Normal
2,3,3,4,5,Normal
4,2,1,3,4,Normal
12,1,1,2,4,Normal
24,1,3,2,5,Normal
15,1,3,2,4,Normal
2,3,3,4,5,Normal
7,1,3,2,5,Normal
4,2,1,3,3,Normal
16,1,1,2,4,Normal
11,1,2,2,4,Normal
6,2,2,2,3,Normal
11,1,2,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
24,1,4,2,7,Normal
3,3,2,4,4,Normal
7,2,2,3,4,Normal
24,1,3,2,5,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
9,1,2,2,5,Normal
4,2,1,3,4,Normal
12,1,1,2,4,Normal
24,1,3,2,5,Normal
11,1,1,2,4,Normal
3,3,3,4,5,Normal
7,2,3,3,5,Normal
2,3,2,4,4,Normal
24,1,4,2,6,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
5,1,2,1,4,Normal
10,1,4,2,7,Normal
8,3,4,4,6,Normal
17,1,1,2,3,Normal
24,1,3,2,5,Normal
3,3,2,4,4,Normal
7,2,2,3,4,Normal
24,1,3,2,5,Normal
6,3,5,4,7,Normal
21,2,5,3,7,Normal
3,3,6,4,8,Normal
24,1,2,2,8,Normal
18,2,6,3,8,Normal
24,1,7,2,9,Normal
12,1,3,2,5,Normal
6,4,1,5,6,Normal
5,2,1,3,6,Normal
8,4,1,5,6,Normal
7,3,1,4,4,Normal
7,3,1,4,4,Normal
10,1,2,2,7,Normal
11,3,2,4,7,Normal
11,3,2,4,7,Normal
12,2,2,3,5,Normal
7,3,2,4,5,Normal
12,2,2,3,5,Normal
7,3,2,4,5,Normal
7,3,2,4,5,Normal
10,3,3,4,8,Normal
12,2,2,3,5,Normal
12,2,2,3,5,Normal
12,2,2,3,5,Normal
3,3,1,3,4,Normal
11,1,1,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
2,3,2,4,5,Normal
24,1,4,2,7,Normal
15,1,3,2,4,Normal
2,3,3,4,6,Normal
4,2,1,3,4,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
15,1,3,2,6,Normal
2,3,3,4,6,Normal
7,1,3,2,6,Normal
4,2,1,3,4,Normal
16,1,1,2,4,Normal
11,1,2,2,5,Normal
6,2,2,2,5,Normal
11,1,2,2,5,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
24,1,4,2,7,Normal
3,3,2,4,5,Normal
7,2,2,3,5,Normal
24,1,3,2,6,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
9,1,2,2,5,Normal
4,2,1,3,4,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
11,1,1,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
2,3,2,4,5,Normal
24,1,4,2,7,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
7,1,3,1,6,Normal
10,1,4,2,7,Normal
8,3,4,4,7,Normal
17,1,1,2,4,Normal
24,1,3,2,6,Normal
3,3,2,4,5,Normal
7,2,2,3,5,Normal
24,1,3,2,6,Normal
6,3,5,4,8,Normal
21,2,5,3,8,Normal
3,3,6,4,9,Normal
24,1,2,2,6,Normal
18,2,6,3,9,Normal
24,1,7,2,10,Normal
12,1,3,2,6,Normal
6,4,1,5,5,Normal
5,2,1,3,5,Normal
8,4,1,5,5,Normal
7,3,1,4,4,Normal
7,3,1,4,4,Normal
10,1,2,2,6,Normal
10,4,2,5,6,Normal
11,3,2,4,6,Normal
12,2,2,3,5,Normal
10,3,3,4,7,Normal
7,3,2,4,5,Normal
12,2,2,3,5,Normal
12,2,2,3,5,Normal
7,3,2,4,5,Normal
7,3,2,4,5,Normal
12,2,2,3,5,Normal
12,2,2,3,5,Normal
4,1,1,1,2,Normal
6,2,1,3,2,Normal
6,2,1,3,2,Normal
6,2,1,2,4,Normal
8,1,1,2,6,Normal
5,2,2,3,3,Normal
6,1,2,2,6,Normal
6,2,1,2,4,Normal
11,1,1,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
2,3,2,4,5,Trojan
24,1,4,2,7,Normal
15,1,3,2,5,Normal
2,3,3,4,6,Normal
4,2,1,3,4,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
15,1,3,2,4,Normal
2,3,3,4,6,Normal
8,1,3,2,6,Normal
4,2,1,3,4,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
9,1,2,2,5,Normal
4,2,1,3,4,Normal
12,1,1,2,4,Normal
24,1,3,2,6,Normal
10,1,4,2,7,Normal
8,3,4,4,7,Normal
17,1,1,2,4,Normal
11,1,2,2,5,Normal
7,2,2,2,5,Normal
11,1,2,2,5,Normal
24,1,3,2,6,Normal
3,3,2,4,5,Normal
7,2,2,3,5,Normal
2,3,2,4,5,Normal
24,1,3,2,6,Normal
16,1,1,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
24,1,4,2,7,Normal
3,3,2,4,5,Normal
7,2,2,3,5,Normal
24,1,3,2,6,Normal
11,1,1,2,4,Normal
3,3,3,4,6,Normal
7,2,3,3,6,Normal
24,1,4,2,7,Normal
6,3,5,4,8,Normal
21,2,5,3,8,Normal
3,3,6,4,9,Normal
24,1,2,2,7,Normal
18,2,6,3,9,Normal
24,1,7,2,10,Normal
10,1,2,1,5,Normal
12,1,3,2,6,Normal
8,1,3,2,6,Normal
9,1,1,2,4,Normal
10,1,1,2,6,Normal
11,1,2,2,7,Normal
8,1,2,2,6,Normal
10,1,1,2,5,Normal
8,1,2,2,6,Normal
9,2,1,3,8,Normal
9,2,1,3,8,Normal
11,2,1,3,5,Normal
7,2,1,3,5,Normal
10,1,2,2,9,Normal
10,1,2,2,9,Normal
10,1,2,2,9,Normal
6,2,2,3,9,Normal
10,1,3,2,10,Normal
10,1,3,2,10,Normal
10,1,3,2,10,Normal
15,1,3,2,8,Normal
15,1,2,2,6,Normal
21,1,4,2,8,Normal
